"","x.1","x.2","classes"
"1",0.320152969456212,-1.40976753098417,"1"
"2",1.56279178585982,0.776643214462673,"1"
"3",2.73777001744189,-0.2133562114905,"2"
"4",0.654361874435115,2.04915315875043,"1"
"5",2.31626800317043,-0.178871704497581,"2"
"6",-2.41316372360281,-2.17940534104179,"1"
"7",1.85915153357535,0.187434524843462,"2"
"8",0.488280757354544,-0.119471699155225,"2"
"9",1.15060746718282,-1.02585448796623,"2"
"10",0.962234687765267,-2.13775725411341,"2"
"11",0.671853624224305,1.03794831328246,"2"
"12",2.13817729837881,2.61448239475868,"1"
"13",0.0678289785979271,0.80869833463537,"1"
"14",0.0992774727357575,1.64018865250781,"1"
"15",-0.697348148815773,-0.584158640938324,"1"
"16",1.60580825957393,-1.0490128972117,"2"
"17",3.17278861022654,-1.83700973756911,"2"
"18",2.70351517871667,-2.4372811763391,"2"
"19",1.83920286613051,1.27289522950114,"2"
"20",0.556531081688741,1.66621803941497,"2"
"21",3.52604612547025,1.50357806847272,"1"
"22",0.876851452991491,-2.301373339849,"2"
"23",2.98286945860815,-3.65890005492441,"2"
"24",0.743273892567494,-2.7893907907573,"2"
"25",-0.116616185302185,-0.593429405746584,"2"
"26",-1.39619373449722,-0.400766560712509,"1"
"27",1.00035387508111,-0.451811104907115,"2"
"28",0.548403933024635,-1.09917449236902,"2"
"29",1.95200883021662,-0.538905752728638,"2"
"30",1.39654763362636,-1.38298889007826,"2"
"31",-0.410885290669761,0.16521977501744,"1"
"32",2.59352002182082,-2.01595255862288,"2"
"33",0.3035841344081,1.60204145886757,"1"
"34",-1.7586699670901,-1.95867079613588,"1"
"35",1.00122493364281,-1.94504896111198,"2"
"36",-0.0840500506882276,-1.7319906824794,"2"
"37",2.03781245053353,-1.54327348120499,"2"
"38",-1.20017499960258,2.80404212430305,"1"
"39",1.92487116014542,-1.85506215012378,"2"
"40",1.72935969908007,0.971939942412809,"1"
"41",2.37184450274381,1.3333070142645,"1"
"42",-3.32354257793708,-1.09594915149018,"1"
"43",3.36189518686643,-0.0573214962249997,"2"
"44",-2.18721863507887,-1.47367421852744,"1"
"45",-1.20985417345622,-1.01637324919002,"1"
"46",0.555733166570867,-1.67046489384291,"2"
"47",1.38174252405311,-1.60903766058553,"2"
"48",0.258586878897583,-1.41314033527399,"2"
"49",1.19923862781719,-2.03244786826436,"2"
"50",1.45821252489529,-1.50174318985322,"2"
"51",2.76416933631497,-1.62792614502693,"2"
"52",2.14197404667104,-0.984149830137645,"2"
"53",-1.0362988444217,-1.27423605605406,"2"
"54",-1.59985057216869,-3.03718244541037,"1"
"55",1.63270723972897,1.27775708658686,"1"
"56",3.7319636066617,0.100455272429151,"2"
"57",1.81739666356978,2.61834763995748,"1"
"58",2.7654054004698,-0.556445790404201,"2"
"59",-3.60362407528976,-0.346622789548124,"1"
"60",-1.42045779186988,-0.316267342269779,"1"
"61",0.93462145419254,-0.0737670420211178,"2"
"62",1.30447198120724,-0.680327967219231,"2"
"63",3.10151316526372,-1.7110933529761,"2"
"64",0.232755153884177,0.853906333145723,"1"
"65",2.43236672626669,0.125295983259335,"2"
"66",1.94678522924394,-1.09689035808458,"2"
"67",0.917938657663479,-2.52444578085565,"2"
"68",2.42939129157903,-0.969156350300705,"2"
"69",1.67866239440251,-1.24819235981969,"2"
"70",0.743835043395041,-0.495285417853989,"2"
"71",-1.13147495728505,-2.21040850740646,"1"
"72",1.76868791208294,0.836206343599704,"2"
"73",0.866957401617835,-1.63346440187597,"2"
"74",2.32688868895839,0.0895042363497631,"1"
"75",0.673889133584023,-1.59629188532652,"1"
"76",-2.51661937448825,-2.58576708837824,"1"
"77",0.0278127915071873,-1.23499103299651,"2"
"78",2.81225453334199,-0.826984370238426,"2"
"79",1.89845705892184,-0.158715067435551,"2"
"80",2.9960515662229,-1.00143761495322,"2"
"81",1.83397011172541,-0.848570598815129,"2"
"82",1.27743043141626,-2.10284944049483,"2"
"83",1.20077289052949,-0.0574714112815529,"1"
"84",0.783015322103057,1.23528433199161,"1"
"85",-1.34069687265383,-1.5950882730036,"1"
"86",2.30825715160003,2.42972153835597,"1"
"87",3.10858244758832,-1.25869182282706,"2"
"88",1.77946646985284,-0.965629463159545,"2"
"89",1.45057587681387,-0.773806656888275,"2"
"90",-0.52535300501518,-1.38931832220195,"1"
"91",0.787663038158107,-0.194753862080595,"2"
"92",-0.0567491099531912,-1.5255770646957,"1"
"93",-1.54115058847407,0.649038898016212,"1"
"94",-1.08798649881189,-1.1694015732717,"2"
"95",1.26402505315405,-3.2087332200637,"2"
"96",-0.944791653529214,0.14676439220136,"1"
"97",1.98749440873232,0.527434363841219,"1"
"98",-1.92317257351801,-0.0399138105215164,"1"
"99",1.79215363585214,-0.610057658776064,"2"
"100",2.93914691367142,0.0583738552334339,"1"
"101",1.79382313386207,2.35816079275915,"1"
"102",-1.82605390291056,-2.29743828793184,"1"
"103",0.461463579183336,3.50435000347168,"1"
"104",1.2759313296377,-1.5119548830254,"2"
"105",-1.98757510465236,0.412047779514454,"1"
"106",-0.840615345649664,-2.00074343537313,"1"
"107",0.356348354466534,2.13766787849123,"1"
"108",-0.796877750382672,1.61242847115102,"1"
"109",0.646392875297008,0.264335657008145,"2"
"110",-2.7280171082051,-0.843060840667946,"1"
"111",-1.0003602765387,-3.3989319185639,"1"
"112",0.773518978850826,-0.600778546695704,"2"
"113",0.681556152954933,0.810568234978881,"1"
"114",1.09586062823724,1.53065857204455,"1"
"115",1.33906668820989,2.01517959519231,"2"
"116",0.724911805189153,-3.28040964320913,"2"
"117",0.261766732603388,-1.10849175476668,"2"
"118",1.16706484521119,2.77417606469132,"1"
"119",1.16263468524216,0.892644035813182,"2"
"120",1.88264725857748,1.29078235925914,"1"
"121",1.4630327874011,-1.80426605026016,"2"
"122",0.0682327881857585,2.86756349903215,"1"
"123",2.17052197617795,0.763345769145133,"2"
"124",-1.5265014371175,-1.27553684621336,"1"
"125",2.29969511748281,1.8854564907746,"1"
"126",3.03126163961779,0.241425742459032,"2"
"127",2.49366946709649,-0.463082435320458,"2"
"128",1.34824102317068,-3.66675149504766,"2"
"129",-1.40274398861012,-0.43287717992351,"1"
"130",2.46137734746102,3.17927475725481,"1"
"131",2.4712770825751,-0.784081361497357,"2"
"132",2.01386904687211,-2.85889534685162,"2"
"133",-0.565310438394313,-1.95537623205781,"2"
"134",3.03842773680723,-3.15281222927688,"2"
"135",-0.264705703344314,-2.66319529707406,"1"
"136",0.604421739980824,-0.252573184251584,"1"
"137",1.11009866690128,-1.25002175460213,"2"
"138",3.20063929874242,-2.58409423068666,"2"
"139",1.71110590136614,-0.953044120935669,"2"
"140",-1.50331625892421,0.0210963956308106,"1"
"141",1.1428463380826,-0.51496986284035,"2"
"142",1.45343310333794,0.645314871201494,"1"
"143",1.53909189011356,-1.13990738954897,"2"
"144",-0.75829251089117,-2.4460207674125,"1"
"145",0.966565378116198,2.38862960053513,"1"
"146",0.828392750862993,-1.36120277419633,"2"
"147",1.59768228426404,2.45100674746745,"1"
"148",-2.85491175294271,-0.900638847567037,"1"
"149",0.240797392086152,-2.83691083369725,"2"
"150",-0.160127220028806,-1.33349123205421,"1"
"151",-3.6871307028172,-2.26480762363325,"1"
"152",-2.24985288914591,0.0150930438352785,"1"
"153",0.96092136170508,-1.69582622906412,"2"
"154",0.949433199727812,-2.21966965474133,"2"
"155",0.091271731474774,-2.0875433179412,"2"
"156",1.11088640907493,-0.973809797188454,"2"
"157",0.707574289517249,-3.21412853416933,"2"
"158",0.769870201646887,-0.718267318839422,"2"
"159",-0.0931701120729826,-0.345618103902099,"1"
"160",1.18312676529852,0.214467320891962,"1"
"161",4.16647717233002,3.20346545583829,"1"
"162",0.424362935185241,-2.29640891796223,"2"
"163",1.21887374644556,1.9079263614784,"1"
"164",-0.543554941544578,-1.86611087261821,"1"
"165",0.480755811285168,2.38127926711285,"1"
"166",-0.290811235373555,-3.82860020147308,"1"
"167",1.65426858463534,0.167631878728891,"2"
"168",1.9321368050685,-1.03437544328566,"2"
"169",-0.593917922899183,-1.50559666667523,"1"
"170",-2.26306103503732,-0.146369369188705,"1"
"171",0.642497243944671,-1.85800273861156,"2"
"172",1.93587119548256,-0.119757749393014,"1"
"173",0.520104194353218,-1.92515818585102,"2"
"174",3.00432465811923,-0.629175058866711,"2"
"175",1.39897886621204,-0.646554601788538,"2"
"176",1.9393931303929,-0.797829023802985,"2"
"177",0.970673621520955,-4.06321002166056,"2"
"178",-2.25023400945513,-1.31715447248687,"1"
"179",0.583096769048762,-2.79668614408038,"2"
"180",-0.685516260850927,-0.607369431849125,"1"
"181",2.07435897375393,-1.53484097703113,"2"
"182",1.36754195088098,0.571740366163285,"1"
"183",0.0783551575758674,-2.93800962716152,"2"
"184",-0.740295606209987,-1.29736534822719,"1"
"185",0.607006017193631,0.710868525729773,"1"
"186",-2.09360788429786,-1.93061252097726,"1"
"187",4.01018106851751,1.69128032664796,"1"
"188",1.6328555884857,-1.12741734993824,"2"
"189",-1.44999789916727,-1.1493924453156,"1"
"190",0.984519580505394,-2.41507313927189,"1"
"191",3.78868928238433,1.16382074914254,"1"
"192",1.95553992523512,-1.72685116872009,"2"
"193",0.566126126588021,-1.23524855867049,"2"
"194",-1.37017378141369,-2.00131634651234,"1"
"195",-2.74366820297905,-0.842800307321594,"1"
"196",1.50144346182451,0.216336733050016,"2"
"197",1.24148006042125,-0.569194013289252,"2"
"198",0.664207351674726,0.33335129550981,"2"
"199",-3.59318667644004,-1.67062826268989,"1"
"200",-1.53219603095779,-2.09198243177969,"1"
"201",1.8064624041313,2.16600377256234,"1"
"202",0.447357651058948,3.46387654863914,"1"
"203",2.27908069680097,-2.35995462363047,"2"
"204",0.723402442986588,-1.12745512493951,"2"
"205",0.661737384052381,-1.71918077861504,"2"
"206",1.53899362352054,-1.14420533591939,"2"
"207",-2.63321484762695,-1.36814777304164,"1"
"208",0.542847220990834,-0.627188158660634,"2"
"209",2.98002672360273,-0.771996910431366,"2"
"210",1.87234888058828,-1.90407292197442,"2"
"211",1.85297559409396,1.41733823279229,"1"
"212",2.48494527035354,2.23366448416235,"1"
"213",0.967338931386747,-0.860691732240557,"2"
"214",-2.55557540414905,-1.90188258948943,"1"
"215",-0.23037280462365,-2.01572704013944,"1"
"216",1.82655697477645,-0.885204288960072,"2"
"217",-1.83748288708214,-0.876698867553861,"1"
"218",-4.54822611991403,-2.09835355877082,"1"
"219",-2.01728051217523,-1.51476561579748,"1"
"220",1.53674350065354,-0.909716588325863,"2"
"221",0.788474180258924,-2.36510840742458,"2"
"222",-2.3118100607809,-1.25342074531316,"1"
"223",2.08855983980604,-1.09723395510481,"2"
"224",2.1129181045733,-1.49836087817921,"2"
"225",2.68801934871425,2.37336749452468,"1"
"226",1.43044502586036,-2.37098652533422,"2"
"227",-1.77249048283454,-2.02660723050897,"1"
"228",1.78970630635925,1.10936260664409,"1"
"229",0.637235963509662,2.96926830003327,"1"
"230",-0.120759900565906,-1.85861366109093,"2"
"231",1.62261773783025,1.12782582357857,"1"
"232",3.26435733502901,-0.270469943802379,"2"
"233",0.0738400281420357,-0.0240681012738833,"2"
"234",-0.607499960099333,-1.17071115357879,"1"
"235",1.45518638241383,2.59736423983,"1"
"236",1.80933513304878,-1.04857533648114,"2"
"237",2.73161560764468,2.61211898529225,"1"
"238",-0.0778006990873992,-1.33968384771174,"1"
"239",0.430060589679812,0.703038618497338,"2"
"240",-1.6532453521724,-2.15154745465401,"1"
"241",-0.96182230319464,-1.11525479918106,"1"
"242",-1.8180637639674,-0.173995031272175,"1"
"243",1.82142332488357,-1.8233687466561,"2"
"244",-1.38394379771169,0.536454718937277,"1"
"245",2.01517553068556,-0.455905148271194,"2"
"246",-0.225640680836777,-2.05521415882782,"1"
"247",0.969148749426688,-1.60522084477541,"2"
"248",2.16782633345623,1.85749145850155,"1"
"249",1.57175282190475,0.51730547723163,"2"
"250",1.92382929735765,-1.12201080854441,"2"
"251",1.17724082476634,-2.05523588504028,"2"
"252",1.03508876494028,2.34942674692139,"1"
"253",1.42391849233173,-0.474390547873904,"2"
"254",2.29641346130805,-1.95752598156633,"2"
"255",0.353197993951679,-0.712875601405333,"1"
"256",0.354442887433951,-0.839992551973468,"2"
"257",-1.68706904900886,-0.864202568096888,"1"
"258",0.191776826567376,-0.317185991350643,"2"
"259",-1.50854055427098,-0.375736220584609,"1"
"260",-0.123567331606728,-1.42590867071982,"1"
"261",0.746902895944157,-1.62622297410715,"2"
"262",2.26733666224708,-1.05346448887498,"2"
"263",2.57013283256467,1.03182724282441,"1"
"264",0.465513721126474,1.38878833894587,"1"
"265",1.808809693996,-1.51490356381441,"2"
"266",2.20618503146935,-2.92024792953075,"2"
"267",1.76666492714131,-0.0617182025032184,"1"
"268",1.73675052762429,-0.631996982245884,"1"
"269",0.834767311351863,0.111318298830763,"1"
"270",-0.645299580598715,-2.03959776122653,"2"
"271",1.47404168364032,-1.90418608482326,"2"
"272",0.169711191175242,-1.09844997871406,"2"
"273",0.924667968552109,-2.56639858893972,"2"
"274",1.434885324565,-1.27760712943269,"2"
"275",2.46645774325758,1.86818501088411,"1"
"276",1.40115121504224,0.544228635751769,"1"
"277",1.98300004903094,-1.6310722641008,"2"
"278",0.830533075974708,-0.000299817001129909,"1"
"279",1.62968412926517,1.20329977467965,"1"
"280",-2.44296368556558,-1.87529071894001,"1"
"281",0.0949143730478987,-2.35815527745052,"1"
"282",1.92779524302626,-2.7212524558811,"2"
"283",1.64446825328979,0.468884650319056,"1"
"284",2.49795246914082,1.89194808602684,"1"
"285",0.600596196687959,0.33441235333441,"2"
"286",0.830162579333903,-1.73003489423399,"2"
"287",0.383399666448058,3.8011135828782,"1"
"288",1.49385139954076,-3.52365199820058,"2"
"289",0.147095314412234,-0.674146826089951,"2"
"290",1.34065797427802,-1.49930187255336,"2"
"291",1.75420846343027,2.86889599994456,"1"
"292",1.54823788937715,-2.36794963233877,"2"
"293",2.53265165516012,-1.12705368759614,"1"
"294",-2.33201366792054,-1.46939061416039,"1"
"295",-3.51013887090781,-2.71012268560986,"1"
"296",1.39300621174585,-1.17745497047922,"2"
"297",0.989567301788602,2.36389346498767,"1"
"298",1.39229217089288,1.31461512146166,"1"
"299",-0.0360679406658886,-2.4230936149086,"2"
"300",0.700266157104946,-1.78672805778097,"2"
"301",2.35668887762992,-3.20471723457154,"2"
"302",0.543263060054834,0.218281934160007,"2"
"303",2.31999655331719,-0.914497605493392,"2"
"304",1.42904501927282,-1.36323237400293,"2"
"305",1.04861507862496,0.454586861438931,"1"
"306",-1.19006362230409,-1.30593934213838,"1"
"307",-0.228033209484105,1.44092756350234,"1"
"308",-2.28429180332784,-2.7689432118161,"1"
"309",0.152789716487355,1.19267800595876,"1"
"310",1.17527468125288,-2.32189868793217,"2"
"311",1.26009559356862,-1.21967332875312,"2"
"312",1.1678374423067,2.70616476752985,"1"
"313",1.78931115386134,-0.11220662914726,"2"
"314",-0.616034148820448,1.15592178132653,"1"
"315",-0.635299642545998,-0.162375273494793,"2"
"316",2.22028442390856,-1.5477392677779,"2"
"317",2.67413274164072,-1.37087064935973,"2"
"318",0.615861134838499,-0.882365945879248,"2"
"319",1.03220429418214,2.55905283001029,"1"
"320",-1.05454403117181,-0.591572408691153,"1"
"321",1.15886879265616,-0.372721311336932,"2"
"322",3.06117487750834,-1.8919964870393,"2"
"323",-1.02889599388874,-0.133248944383708,"1"
"324",1.59210987583044,-2.22269224596607,"2"
"325",-1.84339374664381,-0.819329315321935,"1"
"326",2.29195954676087,0.206976714814575,"2"
"327",1.92163304891372,-0.890841167970487,"2"
"328",0.206119492572521,2.02477764566672,"1"
"329",3.41770046677236,-1.89594998675129,"2"
"330",-1.5312417995651,-0.568424913920495,"1"
"331",1.04714135813669,0.475147121294992,"1"
"332",1.0497849156005,-0.809068092797813,"2"
"333",0.890540926807972,-1.94897221672484,"2"
"334",-0.661706152513184,-0.542184560110753,"1"
"335",2.58187679168298,0.996474483676024,"1"
"336",0.447844139684181,0.407186189178747,"1"
"337",-0.256937671861124,-0.536822667323417,"1"
"338",0.287146479522914,-3.04316151338708,"2"
"339",1.98812447655533,-0.71539602571854,"2"
"340",2.63680396125665,-1.9479444714428,"2"
"341",0.610936932470918,-1.96771024147542,"2"
"342",-1.94131504236093,-2.1903778402381,"1"
"343",1.94425014458127,2.131517933675,"1"
"344",1.23146008314624,-0.31876943347938,"1"
"345",0.212245346878399,-1.52054915925395,"2"
"346",1.12164512477536,-0.625383465800697,"2"
"347",2.22814430985339,0.230169841411061,"1"
"348",1.91979447128876,1.44221830145841,"1"
"349",0.19041208742199,1.55907952362621,"1"
"350",2.09666105432237,-1.1500428500893,"2"
"351",0.838305239014504,-1.49410209797892,"2"
"352",-1.52043817270371,-1.55557548353854,"1"
"353",3.39608080203411,-1.27892345998786,"2"
"354",-1.135587774165,-0.538112899134902,"2"
"355",2.0512976361088,-1.25344971463858,"2"
"356",-1.89075429079076,-2.92894489238742,"1"
"357",1.00060550319822,0.155758313300927,"2"
"358",0.0542650795560722,-1.42005203405051,"1"
"359",1.63976334734493,-1.82624584683263,"2"
"360",1.97320824957428,-2.66133557582781,"2"
"361",-1.33881123462722,-2.24980522893933,"1"
"362",-2.28883955561636,-1.08065210480403,"1"
"363",0.982931077524894,1.26622288563068,"1"
"364",2.33501182056215,0.745252503176511,"1"
"365",-1.62751994657969,-3.14785757094152,"1"
"366",1.33751964349137,1.75093610071412,"1"
"367",2.25623168406567,-0.813391958014352,"2"
"368",-1.15658349496554,-1.12416955345588,"1"
"369",-1.72845253786832,-0.458017956997927,"1"
"370",1.52872874890228,-1.70253563083766,"2"
"371",2.62815425808219,-3.33031297004213,"2"
"372",2.86112044585863,3.28318690317305,"1"
"373",0.0545868537984016,-2.67154850822252,"2"
"374",0.958924286885603,1.49695372893914,"1"
"375",0.190027456635943,-2.30956026486661,"2"
"376",0.812843930717068,0.560181820154753,"1"
"377",0.568479522014125,0.660692948993512,"1"
"378",-0.00669792646479395,1.73667936648729,"1"
"379",1.78785183905624,-0.555671266759889,"1"
"380",-0.218270942403536,0.491258213032906,"2"
"381",1.97162210155824,-1.12017071790321,"2"
"382",1.94738439334406,0.0770989510961106,"2"
"383",-1.65248190440809,-0.0775351877648576,"1"
"384",2.14555542570776,-2.25958127690366,"2"
"385",0.286784440286696,-1.84266668898642,"1"
"386",0.190790155438898,-1.03748312276575,"1"
"387",1.87478880258285,2.94330128491106,"1"
"388",2.83015725877377,-1.21322835926203,"2"
"389",1.90733229251758,-2.26933598784628,"2"
"390",1.04474612773446,-0.770455294357364,"2"
"391",0.819019261524186,-2.14976169094533,"2"
"392",2.68665802838635,-1.28694582826994,"2"
"393",-1.58556912635792,-0.853415338334407,"1"
"394",0.301276319355706,-0.820341318618607,"2"
"395",0.817156875646156,-0.457267926822545,"2"
"396",1.60460853705659,-0.428920926553288,"2"
"397",-2.35867983628426,-1.35377115441134,"1"
"398",0.77464931521443,1.80943755636643,"1"
"399",-0.187898733926375,-1.68853452442177,"1"
"400",-1.69831269986987,-1.30071480375387,"1"
"401",0.801727628674466,0.621916189569071,"1"
"402",-3.06558002372731,-0.946099299373957,"1"
"403",1.11731660154723,-1.19637548012798,"2"
"404",0.0772289938148769,3.22561337404324,"1"
"405",-0.254405326174749,0.0683464763068111,"1"
"406",-0.300616763936152,-1.68788064594188,"2"
"407",-3.47958048849368,-1.01258578895552,"1"
"408",1.54540093050302,-0.711072726086796,"2"
"409",-0.850835758175717,1.03855695998972,"1"
"410",0.791580136315986,-3.57926794440962,"2"
"411",1.73471562173149,-1.52010449393333,"2"
"412",2.30320078631146,-2.06241575409113,"2"
"413",0.816985973300828,-1.13743256360594,"2"
"414",1.56202790755727,1.05991857723194,"1"
"415",-0.271643744200633,0.389163098998205,"1"
"416",-2.31859515159389,-1.18783913673998,"1"
"417",2.28062080486306,1.92303938378064,"1"
"418",1.5133151424973,0.146349623608026,"1"
"419",-1.39022186854869,-2.60716713657603,"1"
"420",-1.57870151842181,0.473022237350901,"1"
"421",2.20330368105111,-2.60019860630652,"2"
"422",1.65550445465913,-2.96456781780843,"2"
"423",1.55382948741258,1.15619991708297,"1"
"424",1.16588375844437,-1.96657435170295,"2"
"425",0.207926143199776,-1.33587135362502,"2"
"426",1.97635113977025,-2.62832064741482,"2"
"427",0.507842627095907,-0.10769488889904,"2"
"428",1.09552794437105,-0.309177179809103,"2"
"429",-3.54244465506349,-3.47762750751458,"1"
"430",0.581284875290207,-1.18993243117223,"2"
"431",-0.63677489553479,-1.01498760049019,"1"
"432",3.30753466387371,0.680405961866551,"1"
"433",-0.794645999759718,-3.02293195582473,"1"
"434",0.807060174835215,-1.04456291437396,"2"
"435",-2.33128269749158,-2.28526425696734,"1"
"436",0.984878302628082,0.336659441634464,"2"
"437",1.308392106717,0.0518909035890214,"2"
"438",0.52026272254503,1.24967057439916,"1"
"439",1.97411228914772,1.82531648596073,"1"
"440",2.85378693178154,0.470167806929069,"2"
"441",-2.58682714577787,-2.20802137823714,"1"
"442",2.3377333527594,-3.00523591050492,"2"
"443",1.76105763657177,1.30645676402096,"1"
"444",0.645602144076048,-1.09435670562545,"2"
"445",-1.48662965328727,-2.00564720203197,"1"
"446",2.86472630754788,-1.54753068146699,"2"
"447",2.02845657072313,-2.34407779236811,"2"
"448",-2.02966495676058,-1.91872382196698,"1"
"449",1.66701347970571,-1.13562033159263,"2"
