"","x.1","x.2","classes"
"1",-0.495246827252062,-0.23670643781813,"1"
"2",-0.654368539345644,-0.434258894221819,"1"
"3",-0.36283019562481,-0.393730536287352,"1"
"4",-0.363392053553907,-0.162910077917691,"1"
"5",-0.371799712563198,-0.490527062721169,"1"
"6",-0.449458995803774,-0.355503327138063,"1"
"7",-0.681641310103605,-0.275978872714782,"1"
"8",-0.430612811730191,-0.47217001722111,"1"
"9",-0.454846188852284,-0.289002913559312,"1"
"10",-0.485429367980739,-0.198078002798498,"1"
"11",-0.42815405772123,-0.394750344905074,"1"
"12",-0.336682183782765,-0.111184772228747,"1"
"13",-0.321661745076698,-0.291225144890319,"1"
"14",-0.392350957448439,-0.166359623492763,"1"
"15",-0.496284465666262,-0.320368310740738,"1"
"16",-0.559056285800561,-0.453131190032566,"1"
"17",-0.414749785820391,-0.176873376144979,"1"
"18",-0.555335751173973,-0.309358300819886,"1"
"19",-0.661049102961003,-0.205362728713343,"1"
"20",-0.539962331905531,-0.237602481271963,"1"
"21",-0.49484937998622,-0.354149601223236,"1"
"22",-0.574077921165026,-0.0753614642576007,"1"
"23",-0.565571253988263,-0.57713114099643,"1"
"24",-0.569911329571865,-0.211528716606206,"1"
"25",-0.438266885810407,-0.14844828315846,"1"
"26",-0.558123942375047,-0.444042334813357,"1"
"27",-0.493911134977199,-0.188991904605046,"1"
"28",-0.306862089650094,-0.131146654966586,"1"
"29",-0.565428138010306,-0.246534090425702,"1"
"30",-0.575044322642634,-0.219740762333818,"1"
"31",-0.420903247515073,-0.200955493419277,"1"
"32",-0.42977346169696,-0.459623674100133,"1"
"33",-0.597927315937086,-0.445818478120708,"1"
"34",-0.456112154723316,-0.367216635534726,"1"
"35",-0.394491426191487,-0.448598645496476,"1"
"36",-0.558453667605992,-0.226250815556326,"1"
"37",-0.449181584288535,-0.239891970779694,"1"
"38",-0.459764964860361,-0.531371633926562,"1"
"39",-0.580470674641448,-0.406692092103584,"1"
"40",-0.518235502206853,-0.168200736076019,"1"
"41",-0.567842104479844,-0.207881861906689,"1"
"42",-0.424358046775534,-0.380954682073381,"1"
"43",-0.488616858326666,-0.510951585891529,"1"
"44",-0.368098590831216,-0.0462997388483993,"1"
"45",-0.589464282336296,-0.104666055530217,"1"
"46",-0.560734228047293,-0.252592447779301,"1"
"47",-0.366962120603228,-0.169189237222445,"1"
"48",-0.580993404205429,-0.247937116905,"1"
"49",-0.585398161600063,-0.445556559606542,"1"
"50",-0.558896116709157,-0.301228108214118,"1"
"51",-0.330871339964911,-0.293680880764684,"1"
"52",-0.526117488541312,-0.293471090005996,"1"
"53",-0.60299715473505,-0.290193814215171,"1"
"54",-0.565433438151767,-0.277876411115724,"1"
"55",-0.225234007808732,-0.298699550250339,"1"
"56",-0.446462136588799,-0.322655707001446,"1"
"57",-0.469968404762937,-0.367690539597694,"1"
"58",-0.591453280686104,-0.281878383350211,"1"
"59",-0.516627545980304,-0.431991325634144,"1"
"60",-0.305533732995239,-0.422070361616651,"1"
"61",-0.463851088836738,-0.400844700450587,"1"
"62",-0.611494497297835,-0.408997164991072,"1"
"63",-0.625437943254338,-0.306097264007716,"1"
"64",-0.437160141752498,-0.517935140216457,"1"
"65",-0.486488635913374,-0.352260640851325,"1"
"66",-0.59827365913086,-0.110959379763469,"1"
"67",-0.515221077604464,-0.380698673123523,"1"
"68",-0.591950646958047,-0.481187116493625,"1"
"69",-0.368730110758103,-0.250609335754995,"1"
"70",-0.508021998191125,-0.221447785122298,"1"
"71",-0.452533527567081,-0.30863457515478,"1"
"72",-0.401097776803977,-0.236224918485262,"1"
"73",-0.457100988231505,-0.32823368040851,"1"
"74",-0.708202698108978,-0.195603193066561,"1"
"75",-0.363441674686686,-0.447744593752763,"1"
"76",-0.342992636438371,-0.168530696362323,"1"
"77",-0.646774462342149,-0.29340262064243,"1"
"78",-0.531176247675964,-0.462940627279339,"1"
"79",-0.419808789477037,-0.263438008269124,"1"
"80",-0.427435215429342,-0.310180914013918,"1"
"81",-0.609096198800148,-0.245543617774239,"1"
"82",-0.421708281959609,-0.112681693521393,"1"
"83",-0.525601325744778,-0.19926859862641,"1"
"84",-0.695046240492356,-0.161414228137178,"1"
"85",-0.513080212118782,-0.223417921960683,"1"
"86",-0.583655236065436,-0.219127449814903,"1"
"87",-0.607161382866095,-0.390853053425207,"1"
"88",-0.705528466337136,-0.247473381139942,"1"
"89",-0.503635728796524,-0.156163054274483,"1"
"90",-0.481980344919274,-0.328816370461151,"1"
"91",-0.577057276442882,-0.378814092479284,"1"
"92",-0.514965574233805,-0.267237843393745,"1"
"93",-0.444404726674308,-0.287184587706056,"1"
"94",-0.578018793432126,-0.296946215705492,"1"
"95",-0.459616188528329,-0.189044710347238,"1"
"96",-0.385958519051056,-0.26556874512122,"1"
"97",-0.352219111714991,-0.250322722812795,"1"
"98",-0.476519210876482,-0.210113966199234,"1"
"99",-0.444587288191251,-0.31990728040254,"1"
"100",-0.450567788308235,-0.278494749835924,"1"
"101",-0.315106180733109,-0.263986545035981,"1"
"102",-0.633609916213624,-0.284838592285209,"1"
"103",-0.446992614113852,-0.234899491444555,"1"
"104",-0.602892589170165,-0.16997258089976,"1"
"105",-0.449310179704445,-0.302812607356188,"1"
"106",-0.464107726969916,-0.187966382054592,"1"
"107",-0.602786750754935,-0.350016156084075,"1"
"108",-0.399174771907678,-0.287901317949933,"1"
"109",-0.509413491735553,-0.254282810426057,"1"
"110",-0.486634837451479,-0.27826126746262,"1"
"111",-0.501495674536277,-0.459607169713239,"1"
"112",-0.445376075633456,-0.293850978417428,"1"
"113",-0.449496079290176,-0.17345966723174,"1"
"114",-0.553182901930544,-0.319593692315368,"1"
"115",-0.504071629567223,-0.278260879959971,"1"
"116",-0.191419740415053,-0.213507504260077,"1"
"117",-0.524540588176311,-0.379691921587974,"1"
"118",-0.559328575278209,-0.171984240679638,"1"
"119",-0.498946008895327,-0.245601081403918,"1"
"120",-0.613639425245369,-0.357471395882751,"1"
"121",-0.398781652493448,-0.293651121939775,"1"
"122",-0.545498742683697,-0.244874294600615,"1"
"123",-0.470969153670275,-0.457351515512474,"1"
"124",-0.467361514976562,-0.353646559409048,"1"
"125",-0.41042724783091,-0.332232329651756,"1"
"126",0.327950270767778,-0.196572338675003,"2"
"127",0.296321070811699,-0.285842814367568,"2"
"128",0.616934960785352,-0.28073942967252,"2"
"129",0.531801372229394,-0.155491013750545,"2"
"130",0.468104928517866,-0.337818501400568,"2"
"131",0.343672952912045,-0.159561611179755,"2"
"132",0.399662908600645,-0.29115950708064,"2"
"133",0.546813875747849,-0.186332517218651,"2"
"134",0.481931736981363,-0.650549183794745,"2"
"135",0.474404963981714,-0.372594374367675,"2"
"136",0.560569705463316,-0.358160678444923,"2"
"137",0.574125689110727,-0.220850810048884,"2"
"138",0.506838258602359,-0.174591672708497,"2"
"139",0.536399722740193,-0.416458264048437,"2"
"140",0.603873567002623,-0.196808028762487,"2"
"141",0.538864520407909,-0.222326884244164,"2"
"142",0.663535888555198,-0.30615702408395,"2"
"143",0.403862077525595,-0.274054361154678,"2"
"144",0.560674009023907,-0.280624869874709,"2"
"145",0.472485621716439,-0.440413475593191,"2"
"146",0.559572711557366,-0.464387778279641,"2"
"147",0.329964047734539,-0.320051383864085,"2"
"148",0.478811288308973,-0.328996615232843,"2"
"149",0.614354654424963,-0.294862046951856,"2"
"150",0.628590039677431,-0.187132762885228,"2"
"151",0.611022072426613,-0.349649255685799,"2"
"152",0.602061997235563,-0.223061877613473,"2"
"153",0.474143112509344,-0.275952946334935,"2"
"154",0.413818933846473,-0.293990954855554,"2"
"155",0.432179286354223,-0.389609699460548,"2"
"156",0.539780008036979,-0.51792963391008,"2"
"157",0.46453328828463,-0.381033401495932,"2"
"158",0.440471836289001,-0.248041713365605,"2"
"159",0.548054764010362,-0.361326745793333,"2"
"160",0.465065344168173,-0.302637011896643,"2"
"161",0.588045151913139,-0.411306436832476,"2"
"162",0.346308529632583,-0.320500967369228,"2"
"163",0.435105213946839,-0.442437514324085,"2"
"164",0.516612578429448,-0.279715966717608,"2"
"165",0.558310465520982,-0.293485275636965,"2"
"166",0.435322906984069,-0.0637470367767988,"2"
"167",0.450193628046867,-0.301486121162578,"2"
"168",0.539262098695859,-0.24499996022699,"2"
"169",0.384558350756116,-0.249237140844954,"2"
"170",0.343600411762155,-0.422385859336458,"2"
"171",0.476846121966071,-0.142366421666026,"2"
"172",0.524449590844238,-0.185034133395194,"2"
"173",0.520168115796586,-0.311309620316509,"2"
"174",0.625696644688505,-0.214389280005484,"2"
"175",0.331630148814097,-0.38116412814199,"2"
"176",0.508493344871348,-0.367531387680598,"2"
"177",0.673730778091808,-0.334205959268036,"2"
"178",0.536883227330248,-0.449108742162008,"2"
"179",0.715894640411047,-0.231332928282746,"2"
"180",0.520000148226105,-0.265453193010181,"2"
"181",0.600573410772718,-0.352104958379565,"2"
"182",0.565851040820654,-0.315335021679027,"2"
"183",0.348371434640358,-0.203701340834158,"2"
"184",0.509842671136911,-0.347479458356272,"2"
"185",0.732317443138834,-0.258202634901528,"2"
"186",0.432141638318218,-0.292636734898503,"2"
"187",0.460671776732149,-0.306829366491203,"2"
"188",0.554846384143567,-0.162643903847549,"2"
"189",0.364726800090909,-0.347572802555106,"2"
"190",0.459075100095002,-0.266179832012337,"2"
"191",0.442969386234196,-0.10580470926605,"2"
"192",0.606293868115555,-0.301730477917547,"2"
"193",0.509340010513014,-0.311665486533934,"2"
"194",0.514127364511949,-0.365004558666626,"2"
"195",0.553186959981873,-0.354020248019422,"2"
"196",0.596983902156474,-0.353770754673769,"2"
"197",0.589555936098264,-0.401101497481631,"2"
"198",0.376358440998453,-0.229855150202516,"2"
"199",0.550369837344039,-0.208515532405883,"2"
"200",0.552787696351667,-0.378432413821889,"2"
"201",0.438626124726573,-0.234535786795256,"2"
"202",0.143905834273622,-0.287127997470295,"2"
"203",0.428717821451189,-0.421962072110547,"2"
"204",0.419464296284794,-0.277110547679511,"2"
"205",0.513802341933217,-0.402580370938163,"2"
"206",0.491748564669077,-0.414029614156962,"2"
"207",0.568825576649839,-0.207083698239776,"2"
"208",0.623629838695784,-0.162530280731613,"2"
"209",0.45746271374766,-0.144182194117957,"2"
"210",0.560382833585891,-0.184405962410182,"2"
"211",0.719969228099604,-0.383157109137025,"2"
"212",0.634336021645242,-0.180077512841845,"2"
"213",0.485486838524207,-0.209518769816063,"2"
"214",0.465372459136993,-0.445271128922416,"2"
"215",0.541108887024475,-0.0990222738564657,"2"
"216",0.36171795335811,-0.213280681793022,"2"
"217",0.443131682854712,-0.367350494557292,"2"
"218",0.769052968841114,-0.351374563300124,"2"
"219",0.434769909073513,-0.244763798421546,"2"
"220",0.424662115180136,-0.224917811481248,"2"
"221",0.49704738754104,-0.406460963027044,"2"
"222",0.587083410506965,-0.443799276990568,"2"
"223",0.554917274092031,-0.291004806824589,"2"
"224",0.377870294225864,-0.299799857341921,"2"
"225",0.617108555900371,-0.158339116998944,"2"
"226",0.446411208780612,-0.370428267971465,"2"
"227",0.397803425439119,-0.168498478076536,"2"
"228",0.496959066712933,-0.200430743445845,"2"
"229",0.474209645612968,-0.442770899721226,"2"
"230",0.540724814574473,-0.296831962780446,"2"
"231",0.549930009835863,-0.380814008551403,"2"
"232",0.486983765590784,-0.0806121759325752,"2"
"233",0.483961299550396,-0.339219723863149,"2"
"234",0.518994901841917,-0.264343448837298,"2"
"235",0.55417890498412,-0.343765860891685,"2"
"236",0.433523991281386,-0.249876536570718,"2"
"237",0.545464868213482,-0.384296198935957,"2"
"238",0.401405663913289,-0.235198799268413,"2"
"239",0.432400552924219,-0.47013834705018,"2"
"240",0.513342141503449,-0.102276663171456,"2"
"241",0.747171360490076,-0.272825251132371,"2"
"242",0.766724995555616,-0.313704139923645,"2"
"243",0.466988120129535,-0.147644563490652,"2"
"244",0.621472722125392,-0.188647984586967,"2"
"245",0.533782267619323,-0.435856545916205,"2"
"246",0.686644317004743,-0.282904067732324,"2"
"247",0.657133252556163,-0.26796342528838,"2"
"248",0.633205145740845,-0.31664459351917,"2"
"249",0.418934210041554,-0.0725125387100471,"2"
"250",0.504916976783913,-0.199264736040791,"2"
"251",-0.0183667305502208,0.632836784830975,"3"
"252",0.230103511769532,0.614607420714239,"3"
"253",0.0581660703422241,0.488332764695092,"3"
"254",0.0108764010720098,0.59024812129805,"3"
