"","x.1","x.2","x.3","x.4","x.5","x.6","x.7","x.8","x.9","x.10","x.11","x.12","x.13","x.14","x.15","x.16","x.17","x.18","x.19","x.20","x.21","classes"
"1",-2.49098186367549,0.774060547647985,0.328397254786286,0.661519517160037,0.352441894984686,1.11440060304685,0.582937314903691,-2.29455422969484,-1.11614055342164,0.902775667643547,2.12390982356976,2.49370428256273,4.14028152858506,2.77663973863249,5.77243326213959,5.29298213216811,4.339902893716,2.13221621527662,1.8862143498713,0.351432164372006,0.728522086457736,"1"
"2",-0.0110647126617823,0.3031135674471,1.86173274723522,2.25221548775858,2.16111331972282,3.61564603812434,7.15361823327851,7.69968809491428,4.49099708647181,3.79110644831636,1.85221343990427,1.70793106581579,0.446622149152642,-0.935438675026957,-0.299887926061213,1.35361723556019,1.16025332256988,0.502632240693096,-0.116860480992671,-0.979791077494225,-0.323071969494114,"2"
"3",-0.254535332752452,-1.2451953950226,-0.772385595077253,-0.0441450591312955,-1.56977363515721,-0.505258130534125,1.59403294366384,0.931780507247649,1.5660700671883,3.42558251792553,3.7327779227357,5.3123733546501,3.55937424378669,3.18822575185258,1.89999381850673,0.483060636218578,1.26913265138588,-0.574095610937485,0.723757087387986,-1.71342779066864,-0.921142969150604,"3"
"4",-0.574024267622792,0.179238813826283,-0.905279630492158,1.34131100376023,-0.507093409406044,1.43628122134693,-0.553229304506558,1.43274285370806,0.756875517379188,2.73257358375507,1.75874833903372,2.65394631149221,3.61989076324996,5.40144112866189,6.98904436148501,4.69911245940477,2.80119640775413,1.37568736475398,0.351576576695767,1.69621306769799,1.062643609878,"3"
"5",-0.845777283841829,-0.161344611511319,1.04270393780858,-0.834411517584048,0.54383588883119,1.16111036112549,-0.540308720384567,0.910233072721446,2.50345910718224,2.59109872038845,1.53143100568315,3.74527448319609,3.83686127145897,4.29142664905651,3.84145405775075,4.38067469757517,4.42897364490303,3.49418098341858,3.01165504280599,-0.0277300594798906,0.941448433424942,"1"
"6",0.707983779205255,0.406241899000541,-1.61163281209192,-1.09343322913576,1.59030133849887,0.699666161333233,1.05096334378419,1.91247905923399,3.94459740619775,3.69195575539065,4.24594431271829,5.56709905420036,4.1060062760303,4.20175595764624,2.76983747828525,0.916619696893038,0.202204648142373,1.78775026726198,0.803294663749981,0.150581905462153,-1.05623418669355,"3"
"7",-1.47266016895525,-0.78096453096211,-0.0137530647029845,1.05451537704143,0.91355824344294,0.645691369067581,-0.588366015064039,0.42661537891763,-1.28658457568266,1.12095349257845,1.19100469969979,2.7613493888512,5.04862776467972,4.22981525087579,5.78777763303933,4.23823274283188,1.30433402326255,1.58769594485044,0.800608355520081,0.900738489487239,-0.267006391475881,"3"
"8",0.596263799840553,0.969512916244481,1.74702359635998,1.16613158831455,5.60675021742742,4.41491600899953,4.58918359990415,3.02276525308039,3.88946405319675,3.63510200952648,3.64434851368489,2.43108139093831,0.123818462748717,0.966672894086179,-1.15770382014347,1.31226060543838,0.726732232339474,0.988864979393837,-0.796677648600266,1.23782809497132,-1.83869001629728,"2"
"9",-1.97553752331949,-0.102157479623371,0.555018073359473,0.0588353804816161,0.510201484881055,1.32260339638672,3.27106557490056,4.15318056802176,3.46335983882643,4.32050453705645,6.30946537151794,5.42895872017314,3.28639612369555,2.23382130460961,0.792811227275264,0.879214663658239,-0.158558819909013,-0.579611931791027,1.20330592088407,2.13231700230769,0.829257840295435,"2"
"10",1.17701544731231,0.837287985164026,0.561138118972137,0.586788873238423,3.1477261766546,2.67431021592148,4.66384968842798,1.19974795965468,2.87242647344748,2.49343525159189,1.98499107626936,2.37632994853016,0.709207375636887,1.72996125660054,3.67216709087639,3.93767706463652,1.71177622488297,2.8521529951224,-2.31150623959079,-0.803347358798118,0.931260160762922,"1"
"11",0.532411292917491,0.350773530154962,0.867025490263659,0.208609929714919,-1.31731791453769,0.75689584081071,1.10932901832708,0.900116371870446,3.30589229378373,2.9404244618142,2.79134411688072,2.70842688341329,4.58316889697386,5.75426126275892,4.42044014890016,2.3468025505629,2.10102579451624,2.09510498659998,1.4300795387347,-0.342434804933722,-0.3184239729741,"3"
"12",-0.404286713678914,-2.11928723363026,0.903773263729384,-2.54126560285674,0.403486782875912,2.80843817461068,2.23416429601528,1.24146784349664,2.45265167203929,2.51946215507988,4.52254295710997,3.91808728585477,3.74850016826698,5.74142613027175,4.63130620542656,1.64946235991854,1.46091840386809,1.94997318932941,0.585083349939289,-0.222868856915299,-0.00878196930019715,"3"
"13",-1.40858614671546,0.747759002018167,1.72616385001083,2.83445756313274,3.22753748720352,5.13142841092518,5.18969991806982,3.44749324502185,4.79955846338695,5.28183074676277,1.93654112691249,1.83684990897451,1.63624577092724,1.04442972880391,-0.685410700157056,1.0971321400346,-2.0449135196233,0.585454404928159,-0.314363501933122,0.161113024763503,0.576644715574316,"2"
"14",-0.460267823288362,0.670613398684424,1.22473416335915,2.07026160093034,1.34798633334269,2.85106199002117,4.58201136492943,3.07262413806005,3.56310058147401,4.13214864061215,3.01565288744137,-0.274146161945778,0.859003257782199,-0.747418984255686,2.28242660722348,0.455417524612417,-0.10983038602105,1.97385312529277,-0.306710341101063,0.0559515464574258,0.717588596709511,"2"
"15",-0.761499962432609,0.13484695301328,0.259680024929012,-0.632222733130158,0.235164679749376,2.95661589686223,2.98463031202724,2.30552997744054,4.78436841025032,5.19302244525677,4.88983122952871,2.28201670975545,2.08018902297259,1.08227108841177,1.82705402262233,1.48700679065921,-0.689648640824155,0.329988358953926,-0.472213179679203,0.800488476196083,1.58660499852161,"2"
"16",0.0698374413186806,-0.86226046970143,0.188736500264934,0.579839613349062,1.2532507193224,-1.55373322683854,0.306871936426986,-0.0278999729478496,-2.65286802160583,1.63966377591822,2.94435595559748,3.86940755101862,2.16620060020225,4.57188336993458,6.15573333115788,1.42860569495834,3.94860596792978,3.36899566124818,1.41282609196124,0.576062269135377,-0.384222836004963,"3"
"17",1.84152190174042,0.157602668279437,1.03676908367446,1.86270383089743,1.95169313149125,1.69139725540975,1.99051687436937,1.88173084984489,1.37180632658839,3.41138709991484,2.18322419697268,2.49168967307657,2.08175600472762,2.62010838857647,3.98878503408904,2.4894886452239,2.25444608153762,3.81367948098248,2.16441384797566,-0.478577806293567,0.345138451003073,"1"
"18",1.80144618022214,1.39428191754437,1.1073822505261,-0.814462005209682,0.176931036712882,0.510775814171298,2.07864167051545,0.652629583800058,-1.95318645797697,0.725894982218574,2.72483572169668,2.96022275560974,3.81234225983078,4.49686647090056,5.15821761986893,5.90482970597305,2.76648894140399,1.74443121804313,2.50228452667094,-0.00870943697096427,-0.436073293707137,"1"
"19",-0.916384192912345,1.03926910533555,1.46162390378084,2.01083086728682,4.86519593737182,2.73558679033509,4.44078741184873,7.65655613995884,4.72364635204636,5.26185606976383,4.46837996516228,1.61830151036316,-1.77540772868954,-0.790785033007978,1.41770500513347,-1.55522421206814,0.369933733447863,0.456789863735589,-1.29425463355503,-0.0440574785007708,-0.112430055589401,"2"
"20",1.01837034771857,-2.22648517180327,0.886888011863861,-0.295955205777034,-0.87325746773052,0.160238007844597,-1.2167696144142,0.965813157687453,1.81092571473469,0.780490827115569,2.96655842475121,3.46742996552275,3.4607909011613,4.48836904312295,5.64746280562878,3.82910249030732,3.58550694581129,3.54644614626671,1.57997568349483,0.472540092017992,-0.776752131720683,"3"
"21",-0.516419494227804,0.655712635284956,1.28438716646039,1.7517157519388,3.88676274159502,4.24525176119681,2.95839822978915,5.48700358091205,2.95982912580167,5.16819615565385,4.71962907053527,1.8193826602178,1.74752108554549,1.75160823787103,0.818483536217937,0.641148300852962,-0.54693909637074,-0.624539906479121,1.03979453286295,-0.990736212756698,1.00836758037333,"2"
"22",-0.712493908749519,-0.904690717734549,-0.0855747975588089,-0.270208899958058,-0.0407498968681407,0.712995988921193,1.97771397169108,0.791869121117518,3.07273364930354,4.53398266226603,3.42056352429424,4.02995175348621,5.90290130199281,2.4915987941988,1.55555003153444,3.61428957952937,1.76541312144514,0.295647777208649,-0.448159527814136,0.816654954892273,-0.438391060890042,"3"
"23",-1.47890550036238,0.0683012006274381,1.53028031912226,2.27254965664875,-0.273078822878917,1.03483028930673,1.18773623308305,0.343203476928599,1.00905629139221,2.81933846327697,2.04210696938827,4.41702303850471,1.65268871748755,4.63367163516761,6.14664358699929,4.2401796020262,2.45691758367529,2.82189897551392,1.61071527020411,0.287493267418493,0.041366271438139,"1"
"24",0.129054375384046,-1.51645596275916,1.02598492032604,1.10877403971124,0.495710480721502,3.0105306092858,2.06489790947284,3.70070843701904,4.08957192435018,4.25995503855054,4.21940341398553,4.58016283975681,3.13790832956823,1.56941644766294,-0.0742759258602055,0.858201256471289,0.212089175381124,1.50311148083216,-0.174441583514273,1.22810083585727,-0.620626110942477,"2"
"25",0.897122178046527,-1.16091884699038,2.20405075833556,1.1221077501465,1.15466286095335,1.9764231054793,3.15909594513038,4.1400083568173,4.69491191034249,3.41912341063546,5.24209781198311,2.59508462217296,2.89156426447414,3.07910065820991,1.62486911290494,1.08980354844124,-1.60251183258396,0.604304691171568,1.64311030385055,1.25589671284204,0.0393918479082872,"2"
"26",-0.839467541436306,2.21224476262884,0.0916623521300035,2.87498300233615,2.21061598837244,2.99237799587627,5.549791807395,3.93342430247166,3.9823972151442,3.68164006827897,2.08085424676953,2.11244031669056,0.924869610171203,2.23632924046193,1.0290535211824,1.38725709609406,1.11809015839534,0.837687956249972,0.928663853641677,-0.885946862978289,0.298537548827043,"1"
"27",-1.66503587902055,0.992983742849078,2.89292984660621,2.09909170021481,1.49235984867983,5.4561059221665,7.26603321347621,4.91800397994953,4.39176934643581,3.08833688043069,0.425408915335869,0.348418964003075,-1.61657803826002,-0.0782529838555315,-0.343610370605771,-0.35176519816777,0.94546178760254,0.412496915082194,0.283714524809088,0.742807562638862,-0.183873332272132,"1"
"28",-0.301644310864514,0.385707951528315,0.265959810259912,2.28277716828223,-0.0183927853476828,2.45370704948979,1.79820843901497,2.55720937387042,3.23947878975321,2.10217131195265,2.94018725341305,1.21548554429031,2.30551225268521,2.70547300904603,3.48581126818271,2.81568248068789,0.953249678117739,0.539524757844685,1.878273415855,2.37518870619723,-0.81708006119524,"1"
"29",-0.98172582639999,-1.21838281165067,0.0977174309436207,1.2041044454183,-0.408266796646514,1.22088294124311,-0.216712623967823,0.474726249390089,2.09013739372586,2.2733505532411,4.69899022971765,3.65710892921078,3.89810745531717,5.55983352672914,3.86515947734155,2.43689020480517,2.64918186559302,0.513190688068146,0.791532313331332,0.254629616241812,-0.387360708293076,"3"
"30",-1.19116974740971,-0.347094437358802,2.45612378455884,2.7111177704396,2.65038610786373,2.70163488817787,5.1669968628247,4.33219147462247,3.21348391602984,2.86012165885326,3.64999475270794,1.89259673190325,0.597059363670956,0.614825526507357,0.402201827496949,1.10324057532179,1.92719432084247,2.68572790408159,2.15448201674103,-1.73418027586976,-0.246377593956117,"1"
"31",2.06965131880792,0.409357121164665,1.42603829523755,2.1271072751527,0.184319583463359,1.54987089194351,0.710042664414589,1.03899312268938,1.04165853477827,0.978511290375639,2.23969399330843,3.15303855781385,2.69461252567776,3.89960277758188,6.61807231983921,3.16113394395087,1.26184566753803,2.33245188422354,2.62650438711317,0.914067811928396,1.10813419024941,"1"
"32",-0.0358471948225152,-0.0117506405283765,1.24838876453312,0.938549548767879,-0.955423365658531,0.478132946325548,-0.784350222389659,0.4036901939131,-0.0692666438994059,0.443774764504369,3.19441112439298,2.22603230344081,5.91460371667207,5.09118076277736,4.38737456966686,4.91744402582614,4.6193269333208,2.76771842892547,1.29186045604024,-0.180341609476056,0.664219191748802,"1"
"33",0.86414501947519,0.0468765791204319,-0.286821011828716,0.789563027454666,0.753843709281801,2.69539484322034,2.94708776358149,3.9595470925496,3.42944141467427,4.64658646668223,5.42923296170069,2.76776551656067,2.30526246107717,4.02534140070872,1.26214450951025,1.12658260157354,1.60462800691206,-1.0748278016473,1.43361969268679,1.71820786483391,0.265785790162429,"2"
"34",-1.85373492630214,0.347319337755148,2.77855513139314,2.15048100779984,2.59778385429392,5.09778313291326,5.28919022144059,4.99638010164586,2.51858241845272,3.37037772116407,3.23987852942502,3.01955567652718,3.21654527770121,1.33606854628046,2.30698213530208,0.856911571735976,0.661212166630055,-0.237127563217291,-0.156803025685744,0.316087751705923,-0.652644955847886,"2"
"35",1.2199303359109,0.840456538524288,2.07226775878691,1.75293079881398,1.73435760491791,4.26163516630807,4.46449188878755,3.48041159303473,2.1679232656729,2.69455340762648,3.04752197624491,2.9669196123173,-0.90774430774988,2.40239899174664,1.0837421359331,0.178580409260026,3.57127036382927,2.58726498467499,0.666531638744659,-1.75071686712945,0.191719620781419,"1"
"36",1.11229769836625,1.29526153714763,1.32799074098428,3.3407104497591,4.058797236,4.54542573722225,5.52085293043847,5.09954543459385,3.2849776367526,3.32347522712779,0.926983673067206,1.28719912811497,-0.128194769758322,1.32925632634545,2.01137800794347,0.371037386531888,0.524017166668222,-1.30019912315745,-2.05131776489046,2.63436450504222,-1.67417660628255,"2"
"37",0.393573378159642,-0.390070406307786,0.154149704862857,-0.343501023940068,0.0342938623149894,0.320611745787493,1.61673473995877,2.31535062549361,1.20756576610707,3.73245580458788,5.25264324604235,3.60502708343878,2.46347112820246,3.83356625434478,2.4667259673723,1.63162780050925,1.51474488234265,1.72392913845232,1.57540303505468,1.44728567751713,0.715725647505571,"3"
"38",0.976102504487618,1.68090846909699,0.181129990263233,3.44808091548794,4.1714316026029,5.1910320382128,5.97784038650316,4.07570917632129,4.17597274220723,1.42482756907519,1.43955090501399,0.790222074567633,1.61256660443135,-1.49533680854121,0.875729105694774,0.895626888436604,-0.115176114400223,1.2847977771513,-0.0114902229931373,0.628377378511601,0.369439369435962,"2"
"39",-1.28201182786414,0.560976437925732,-0.260341668398332,0.89986799096413,2.39617709226889,0.8794273498966,2.42457293632287,1.42548703939129,1.86317974497909,4.31615812117617,6.97817837190914,3.1365849349535,4.41391834729721,3.31364016899163,2.91721631534621,0.0030309579945027,-2.02587169014104,0.603114922501273,-0.23834126329455,-1.49201105519362,-0.65070837492103,"3"
"40",1.84118081773497,-0.268336115610532,1.08444132494802,3.37990761755842,3.53563699581197,2.39983754284041,3.19567502859827,2.14534673607558,1.79172246246191,2.26359777914793,2.10606913584336,3.96276643178016,1.64795046634255,4.04943690826839,2.86831351434827,2.55686331785727,3.01236532220982,1.19779549553149,0.75889682991412,2.77022147589595,-0.711770165619071,"1"
"41",-0.98855443676886,1.4309311635461,1.5536884020072,1.77013153286923,1.28876881603802,1.63749791957801,3.04077341773309,1.52912263189589,2.34097109929599,1.14838074726255,0.595434630765451,2.51814388900784,2.52619862290077,1.77505264081062,3.20386942187155,2.20251835895772,-0.139123054702979,2.28981002397007,1.93814014061917,-0.424000864659848,-0.900481578789061,"1"
"42",-0.363364669181101,-0.280045913298521,1.5031607834671,-0.895294702848749,-0.358370727024049,1.81797169910647,2.72191618833336,3.73863672483529,3.66114161712696,4.52695844587606,5.05536981726949,4.09929905616329,4.52791373514566,2.70180478634686,2.33873519822453,2.53424067963446,1.93187337733372,-0.64585187554069,1.28496215918646,-1.36753252283548,0.887832137801329,"3"
"43",-0.766780504690704,-1.2618205956776,0.189772671976081,-0.257267253583517,0.219165455622313,-0.802548042189613,0.083002775806703,-1.88895993133302,0.657376895412547,2.15160793860398,3.32018379880479,2.83420893346328,1.28394365065477,5.24923308818088,5.65465716156025,4.28286011284828,3.87725098224063,2.00799142774069,0.0132381191747168,1.74040401411075,0.02784143734776,"1"
"44",1.52673509952904,-2.5726767184128,1.31930461689686,0.435606548414061,0.285979107772582,1.63764815990863,2.61759612261929,1.7975056498799,3.69116293503146,3.74485012156603,5.08182701331337,5.44341805237485,4.47295586620972,2.35601654262413,3.84780486791858,0.197817817631802,2.76563101640685,1.93433266340303,-0.820850421327469,-1.69129575726013,0.216604189557479,"3"
"45",-0.128822109541954,0.94118368699775,2.52185051049633,2.9245931871773,2.41752422242093,3.97779940791059,6.53179913427809,5.75140908860614,4.38966966629812,1.85139284255991,1.30342024196259,1.32175015622509,1.39483967851948,1.92626911394062,-0.604292527309366,-0.201853825170311,0.167107412313809,-0.914228873742644,0.24553841193971,-2.07375615031818,0.338089078886236,"2"
"46",-1.83835808722358,-0.699725758008727,0.499174843445269,1.60641635588936,1.89035597148602,1.6481259555116,3.38292427846328,2.42908814382975,1.76604443093623,4.03047630145317,0.728491051403152,1.00487625495862,1.96913391052163,3.51551251559607,4.20467463254328,2.94017263131499,2.04134461409657,2.69433048596784,-0.298293685856782,1.43334143158998,-0.815528616302129,"1"
"47",0.418014517425223,0.780732080332871,3.00779391145831,1.69010927335441,2.31241443316031,2.44901515911887,3.86167201477126,3.82763513500788,2.73889149965339,1.72244430714019,3.13780129973498,2.40771519333897,1.1668164656277,-1.54245722858971,-0.336052136175972,2.14807102487428,1.42209490877326,-1.76781499480728,2.07449283089738,-0.769761774864771,0.0461377260917875,"1"
"48",-0.723718414392833,0.740752287973495,1.4223427354645,-0.0927400055813743,1.21450492041533,-0.782534965243814,-0.305635644287203,3.51956856855804,2.3917176536326,2.04867983221131,3.75829913888109,4.61392683249524,6.40796648904779,2.8078450272337,2.38670416480748,3.91793095938611,1.49550446132846,0.0600152383605315,1.35115184714708,0.397496359107236,0.443380322552556,"3"
"49",-0.199839585626367,1.98486214474249,-1.23247691645059,-1.213557144843,0.634897945753676,2.99581134780603,0.764599978166841,1.15391735876604,0.331747180779297,2.77747016354619,3.96307187476646,4.93798236379607,3.78645358877315,3.61372613617546,4.60497074224095,1.3500918404695,2.10513363977165,3.30999423381365,0.656122297482456,2.36997717547191,1.55404550554942,"3"
"50",1.28906409867202,-1.41896565129613,-2.34740890817192,0.156644475466514,0.166948717173473,-0.100681018167279,-0.58653910786046,0.861887863984331,0.370506653629387,-0.377937797497964,2.46554159966571,2.15977993766021,4.09232516056828,4.41518416664631,6.6831197171928,3.41582869604573,3.98207955793187,2.20312978121389,3.02089906975985,1.75365613261149,-0.645469294635677,"3"
"51",-0.0427872538707818,1.40415419355875,0.688899972718072,1.47643452011758,2.14865401020987,4.24458517330643,5.17047562772963,6.12924830534568,4.54094847211965,2.94317096403961,3.17054174055182,2.48399862960793,1.48573125889159,0.183594992942507,2.9978765604571,1.24019717275907,1.31571965944332,-0.476478603489413,1.03074995567662,0.715537994586642,-0.445805801889872,"2"
"52",-0.414394420282664,-1.00034541361762,-1.71403793275854,0.965298604188466,-1.29716944560361,0.623765911074153,0.0976108556002455,2.14218963288387,-0.064107071489298,3.48778580880823,4.03192124620909,1.48459721498952,3.22112563947246,1.79600799431333,4.19176980389511,3.16291479187168,-0.658507618593068,0.615080692755595,0.156135716041327,1.31445624440146,0.0740860861156287,"3"
"53",-0.285804088639081,-0.0519544763782799,1.80404952795678,2.38338008890503,2.11983998891073,2.5347176788711,3.6922998798868,3.66282649370237,3.53796113039116,3.57938211684333,3.09670951761138,2.11272946525144,1.43851503532854,0.0998798508911252,0.810787121137677,-0.719009948633753,-0.419849954891272,1.22379903660773,-0.110935287791687,0.779450294704831,-0.538165383357543,"2"
"54",0.201754663527757,0.356629078052425,0.259372170290655,-0.952789807504481,1.97358213127478,0.183097098660066,3.00266573662747,1.02390956125848,1.53224275499089,3.07756580321318,2.48070081893011,2.71305430748846,1.50140654741045,3.19079291787749,3.70111041596496,3.12831695614497,2.38942343703868,2.19643786974684,1.75779614862217,-0.699439242305061,-0.254152243221248,"1"
"55",1.02480685594677,-0.9338315983216,0.176549582582067,-0.830772964329313,-1.00384193016294,3.23536099958426,0.914785059633545,2.15727952258168,2.89180039036829,5.2464390644119,3.6150206660384,5.32578582365739,3.99125451621209,3.93233710909104,2.49024407700735,2.57799301765056,-0.883444326587417,0.418616834006553,1.16872170985852,0.424790654083934,1.90558633749563,"3"
"56",-2.07148294794663,-0.300636571319226,1.92762965927456,2.69494257105513,3.44073963237969,4.01786086697709,5.82595176487744,4.9592793590462,4.92134896958722,3.29550314067327,3.20807680481676,1.43680631043936,0.508559475925557,2.23777197208625,2.43474217423227,0.85252448876784,-0.155917674691261,-0.859435674846216,-0.475844411791363,0.0863913135177648,-0.250454767690484,"1"
"57",0.754287046408842,1.38255569661148,-0.799251499249737,1.13695090449209,2.11228160051808,2.58277364303211,1.20490478597071,0.989215263167383,0.205142971494406,1.80740783276968,-1.10322324630391,3.72298575590589,3.09253520784381,3.63524871628978,5.01129124872407,4.63634883181869,2.62106232282335,3.43310424375976,1.18753688322638,0.341345246306669,1.37055907524749,"1"
